invoice_id,date,customer_id,customer_contact_info,billing_address,salesperson,item_description,part_number,variant_group,quantity,unit_price,total_amount
INV0190,2025-04-18,CUST033,alexander18@example.org,"75560 Crystal Ranch Suite 354
North Fredmouth, AZ 85077",Diana Perez,Mirror,MR104,Mirror Frameless,5,41.71,208.55
INV0190,2025-04-18,CUST033,alexander18@example.org,"75560 Crystal Ranch Suite 354
North Fredmouth, AZ 85077",Diana Perez,Knob,KN119,Knob Round,5,50.05,250.25
INV0190,2025-04-18,CUST033,alexander18@example.org,"75560 Crystal Ranch Suite 354
North Fredmouth, AZ 85077",Diana Perez,Shower,SH112,Shower Handheld,3,194.56,583.68
INV0190,2025-04-18,CUST033,alexander18@example.org,"75560 Crystal Ranch Suite 354
North Fredmouth, AZ 85077",Diana Perez,Shower,SH103,Shower Rain,4,449.92,1799.68
INV0191,2025-06-12,CUST062,martha49@example.org,"74092 Bennett Shores Suite 718
Millerchester, MP 76569",Sarah Pittman,Shower,SH119,Shower Rain,3,80.48,241.44
INV0192,2025-04-22,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Tyler Rodriguez,Mirror,MR112,Mirror Frameless,2,434.11,868.22
INV0193,2025-04-19,CUST018,haroldgriffin@example.net,"2606 Perez Pass Apt. 028
Cookton, PW 39426",Samantha Hamilton,Faucet,FA110,Faucet Deck Mount,1,211.24,211.24
INV0194,2025-05-29,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Catherine Roberts,Sink,SI110,Sink Undermount,1,293.07,293.07
INV0194,2025-05-29,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Catherine Roberts,Sink,SI107,Sink Undermount,3,128.25,384.75
INV0195,2025-04-05,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Kevin Cook,Knob,KN102,Knob Round,2,196.19,392.38
INV0195,2025-04-05,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Kevin Cook,Faucet,FA103,Faucet Wall Mount,5,136.79,683.95
INV0195,2025-04-05,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Kevin Cook,Sink,SI102,Sink Topmount,1,292.52,292.52
INV0195,2025-04-05,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Kevin Cook,Shower,SH107,Shower Handheld,5,314.9,1574.5
INV0196,2025-05-18,CUST034,marclopez@example.net,"Unit 4650 Box 3945
DPO AA 40419",William Floyd,Sink,SI104,Sink Undermount,1,468.91,468.91
INV0196,2025-05-18,CUST034,marclopez@example.net,"Unit 4650 Box 3945
DPO AA 40419",William Floyd,Mirror,MR115,Mirror Framed,4,452.96,1811.84
INV0196,2025-05-18,CUST034,marclopez@example.net,"Unit 4650 Box 3945
DPO AA 40419",William Floyd,Sink,SI115,Sink Undermount,1,433.44,433.44
INV0197,2025-09-14,CUST082,qtran@example.org,"3403 Delgado Divide
Clarkland, MI 60480",Judith Foley,Faucet,FA120,Faucet Wall Mount,2,498.39,996.78
INV0198,2025-09-26,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",Claudia Burnett,Mirror,MR119,Mirror Framed,2,238.04,476.08
INV0199,2025-07-15,CUST065,michael39@example.net,"1400 Schmidt Mission
Moranmouth, VT 73555",Jennifer Duran,Shower,SH104,Shower Rain,1,142.24,142.24
INV0200,2025-05-17,CUST060,mgibson@example.org,"Unit 9859 Box 0604
DPO AE 83680",Daniel Smith,Knob,KN116,Knob Square,1,195.2,195.2
INV0201,2025-05-14,CUST083,davidbrady@example.net,"99789 Anderson Ville Suite 819
Stanleystad, AK 16723",Amy Duncan,Faucet,FA103,Faucet Wall Mount,1,199.19,199.19
INV0202,2025-08-19,CUST083,davidbrady@example.net,"99789 Anderson Ville Suite 819
Stanleystad, AK 16723",Derrick Ramsey,Sink,SI111,Sink Undermount,5,189.52,947.6
INV0202,2025-08-19,CUST083,davidbrady@example.net,"99789 Anderson Ville Suite 819
Stanleystad, AK 16723",Derrick Ramsey,Shower,SH106,Shower Rain,5,288.6,1443.0
INV0202,2025-08-19,CUST083,davidbrady@example.net,"99789 Anderson Ville Suite 819
Stanleystad, AK 16723",Derrick Ramsey,Faucet,FA112,Faucet Wall Mount,3,149.87,449.61
INV0203,2025-07-19,CUST084,williamschultz@example.com,"1508 Carter Spur Suite 427
East Edwardberg, AL 00980",Anna Wolf,Door,DR119,Door Standard,4,279.82,1119.28
INV0203,2025-07-19,CUST084,williamschultz@example.com,"1508 Carter Spur Suite 427
East Edwardberg, AL 00980",Anna Wolf,Door,DR118,Door Standard,5,325.86,1629.3
INV0203,2025-07-19,CUST084,williamschultz@example.com,"1508 Carter Spur Suite 427
East Edwardberg, AL 00980",Anna Wolf,Knob,KN112,Knob Square,1,370.39,370.39
INV0204,2025-06-08,CUST025,contrerasmegan@example.net,"03486 Matthews Wells
West Chelseaberg, PR 61167",Kiara Cardenas,Mirror,MR103,Mirror Frameless,4,373.27,1493.08
INV0205,2025-05-18,CUST006,xgonzalez@example.net,"4671 Sutton Trail
Port Lisahaven, UT 14173",Andrew Smith,Shower,SH102,Shower Handheld,1,359.3,359.3
INV0206,2025-04-13,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Brandy Lloyd,Faucet,FA119,Faucet Wall Mount,4,14.6,58.4
INV0207,2025-05-23,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Nathan Mccormick,Faucet,FA112,Faucet Deck Mount,1,195.56,195.56
INV0207,2025-05-23,CUST055,earl89@example.net,"442 Mccormick Track
Port Christineview, NY 25804",Nathan Mccormick,Knob,KN108,Knob Square,3,401.82,1205.46
INV0208,2025-07-31,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Gregory Robinson,Mirror,MR114,Mirror Framed,5,426.78,2133.9
INV0209,2025-09-04,CUST085,brittney91@example.org,"4683 Christopher Meadow Apt. 802
Traciemouth, PW 19780",Keith Best,Knob,KN115,Knob Square,3,327.35,982.05
INV0209,2025-09-04,CUST085,brittney91@example.org,"4683 Christopher Meadow Apt. 802
Traciemouth, PW 19780",Keith Best,Sink,SI114,Sink Undermount,1,483.49,483.49
INV0209,2025-09-04,CUST085,brittney91@example.org,"4683 Christopher Meadow Apt. 802
Traciemouth, PW 19780",Keith Best,Mirror,MR112,Mirror Framed,2,177.49,354.98
INV0210,2025-09-15,CUST085,brittney91@example.org,"4683 Christopher Meadow Apt. 802
Traciemouth, PW 19780",John Rasmussen,Shower,SH113,Shower Handheld,2,423.03,846.06
INV0211,2025-07-19,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Anthony Curtis,Mirror,MR101,Mirror Framed,4,328.36,1313.44
INV0211,2025-07-19,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Anthony Curtis,Door,DR118,Door Standard,3,252.11,756.33
INV0212,2025-04-18,CUST026,floreshannah@example.net,"75140 Flores Turnpike Apt. 427
Mirandabury, NH 79603",Lisa Gross,Mirror,MR102,Mirror Framed,5,228.33,1141.65
INV0213,2025-06-30,CUST038,nicoleoconnor@example.org,"0688 Robinson Trail Suite 854
Hernandezview, MP 30569",Nathan Gill,Door,DR117,Door Sliding,1,490.3,490.3
INV0213,2025-06-30,CUST038,nicoleoconnor@example.org,"0688 Robinson Trail Suite 854
Hernandezview, MP 30569",Nathan Gill,Sink,SI117,Sink Undermount,4,56.27,225.08
INV0213,2025-06-30,CUST038,nicoleoconnor@example.org,"0688 Robinson Trail Suite 854
Hernandezview, MP 30569",Nathan Gill,Mirror,MR107,Mirror Framed,3,297.33,891.99
INV0213,2025-06-30,CUST038,nicoleoconnor@example.org,"0688 Robinson Trail Suite 854
Hernandezview, MP 30569",Nathan Gill,Knob,KN107,Knob Round,4,178.76,715.04
INV0214,2025-07-03,CUST069,allisonjulie@example.net,"4303 Lori Lane
East Daniel, LA 06437",Paige Montoya,Door,DR113,Door Sliding,4,114.09,456.36
INV0215,2025-09-11,CUST023,karen63@example.org,"066 Snyder Tunnel
Elizabethmouth, CO 11771",Kathy Rogers,Shower,SH103,Shower Handheld,4,377.11,1508.44
INV0216,2025-07-03,CUST026,floreshannah@example.net,"75140 Flores Turnpike Apt. 427
Mirandabury, NH 79603",James Palmer,Knob,KN113,Knob Round,3,362.5,1087.5
INV0217,2025-07-17,CUST069,allisonjulie@example.net,"4303 Lori Lane
East Daniel, LA 06437",Nicholas Griffin,Door,DR113,Door Sliding,2,451.41,902.82
INV0218,2025-04-24,CUST008,ryanmendez@example.com,"4493 Michael Plains
Paulchester, ND 00712",Nicole Cook,Faucet,FA104,Faucet Wall Mount,1,33.52,33.52
INV0219,2025-05-24,CUST012,diane01@example.org,"016 Alex Lake Suite 565
Carrieview, WV 73533",Eric Arias,Faucet,FA102,Faucet Wall Mount,2,399.84,799.68
INV0220,2025-06-22,CUST060,mgibson@example.org,"Unit 9859 Box 0604
DPO AE 83680",Katrina Flowers,Faucet,FA104,Faucet Wall Mount,4,229.55,918.2
INV0221,2025-07-01,CUST045,zmoore@example.net,"491 Wall Plains
Port Brandonberg, IA 59420",Alexander Martin,Mirror,MR112,Mirror Framed,3,477.63,1432.89
INV0221,2025-07-01,CUST045,zmoore@example.net,"491 Wall Plains
Port Brandonberg, IA 59420",Alexander Martin,Sink,SI107,Sink Topmount,4,286.71,1146.84
INV0221,2025-07-01,CUST045,zmoore@example.net,"491 Wall Plains
Port Brandonberg, IA 59420",Alexander Martin,Faucet,FA112,Faucet Deck Mount,2,291.22,582.44
INV0222,2025-06-27,CUST086,ypeterson@example.net,"99944 Carolyn Path Suite 007
Kathyburgh, MA 98260",Mario Guerra,Faucet,FA102,Faucet Wall Mount,3,237.54,712.62
INV0223,2025-09-12,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Michael Obrien,Shower,SH107,Shower Rain,4,492.77,1971.08
INV0224,2025-04-23,CUST068,burnssheryl@example.net,"7815 Beasley Wall Apt. 687
Lake Dorothy, IL 35559",Andrew Williams,Faucet,FA105,Faucet Deck Mount,1,446.88,446.88
INV0225,2025-05-19,CUST034,marclopez@example.net,"Unit 4650 Box 3945
DPO AA 40419",Stefanie Henry,Knob,KN108,Knob Square,2,467.6,935.2
INV0226,2025-09-22,CUST087,qwilliams@example.org,"83182 Pamela Shores
New Markberg, AL 25674",Dr. Craig Clark,Shower,SH110,Shower Rain,1,316.76,316.76
INV0227,2025-08-06,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Thomas Richmond,Mirror,MR109,Mirror Frameless,5,96.81,484.05
INV0228,2025-08-23,CUST075,zdyer@example.org,"83686 Joann Junctions
Lake Jamieborough, FM 73208",Matthew Reed,Shower,SH108,Shower Handheld,4,293.82,1175.28
INV0228,2025-08-23,CUST075,zdyer@example.org,"83686 Joann Junctions
Lake Jamieborough, FM 73208",Matthew Reed,Faucet,FA103,Faucet Deck Mount,4,245.91,983.64
INV0229,2025-08-05,CUST012,diane01@example.org,"016 Alex Lake Suite 565
Carrieview, WV 73533",Tracy Dixon,Door,DR102,Door French,1,162.02,162.02
INV0229,2025-08-05,CUST012,diane01@example.org,"016 Alex Lake Suite 565
Carrieview, WV 73533",Tracy Dixon,Shower,SH111,Shower Rain,3,23.82,71.46
INV0229,2025-08-05,CUST012,diane01@example.org,"016 Alex Lake Suite 565
Carrieview, WV 73533",Tracy Dixon,Knob,KN109,Knob Round,1,416.79,416.79
INV0230,2025-06-13,CUST068,burnssheryl@example.net,"7815 Beasley Wall Apt. 687
Lake Dorothy, IL 35559",Mark Armstrong DVM,Knob,KN102,Knob Square,1,109.79,109.79
INV0231,2025-08-29,CUST081,ashley02@example.net,"29419 Tommy Row
Mendezland, IN 27676",Jody Fox,Faucet,FA117,Faucet Deck Mount,5,15.35,76.75
INV0231,2025-08-29,CUST081,ashley02@example.net,"29419 Tommy Row
Mendezland, IN 27676",Jody Fox,Shower,SH116,Shower Handheld,1,260.57,260.57
INV0232,2025-07-13,CUST088,candace28@example.org,"9632 Sarah Streets Apt. 986
Port Latoya, MI 23905",Ricardo Patterson,Shower,SH102,Shower Handheld,1,204.62,204.62
INV0232,2025-07-13,CUST088,candace28@example.org,"9632 Sarah Streets Apt. 986
Port Latoya, MI 23905",Ricardo Patterson,Knob,KN112,Knob Round,2,305.97,611.94
INV0233,2025-04-01,CUST017,herrerastefanie@example.com,"2587 Hampton Fords Suite 289
Danielport, OK 83321",Spencer Phillips,Knob,KN109,Knob Round,3,482.26,1446.78
INV0234,2025-07-09,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Heather Jimenez,Knob,KN120,Knob Square,5,74.19,370.95
INV0234,2025-07-09,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Heather Jimenez,Mirror,MR114,Mirror Frameless,2,372.08,744.16
INV0235,2025-09-24,CUST029,coffeymichelle@example.net,"47422 Dunlap Neck
New Mariaside, MA 96988",Kathleen Johnson,Door,DR110,Door Standard,4,446.61,1786.44
INV0236,2025-04-17,CUST017,herrerastefanie@example.com,"2587 Hampton Fords Suite 289
Danielport, OK 83321",Amanda Fitzgerald,Faucet,FA119,Faucet Deck Mount,1,306.62,306.62
INV0237,2025-06-27,CUST065,michael39@example.net,"1400 Schmidt Mission
Moranmouth, VT 73555",Patricia Blair,Shower,SH120,Shower Rain,2,237.06,474.12
INV0237,2025-06-27,CUST065,michael39@example.net,"1400 Schmidt Mission
Moranmouth, VT 73555",Patricia Blair,Faucet,FA111,Faucet Wall Mount,4,118.99,475.96
INV0238,2025-06-23,CUST018,haroldgriffin@example.net,"2606 Perez Pass Apt. 028
Cookton, PW 39426",Joseph Hurst,Mirror,MR117,Mirror Frameless,3,22.89,68.67
INV0239,2025-08-23,CUST052,spencecameron@example.net,"459 Martinez Ramp
Patelview, GA 13866",Thomas Johnson,Mirror,MR106,Mirror Frameless,5,189.01,945.05
INV0240,2025-04-24,CUST027,stephanie56@example.com,"846 Myers Square
Kimberlychester, SC 98977",Adrian Lopez,Door,DR106,Door Sliding,3,299.2,897.6
INV0240,2025-04-24,CUST027,stephanie56@example.com,"846 Myers Square
Kimberlychester, SC 98977",Adrian Lopez,Faucet,FA118,Faucet Deck Mount,1,93.52,93.52
INV0241,2025-04-23,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",David Brandt,Sink,SI110,Sink Topmount,4,162.18,648.72
INV0241,2025-04-23,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",David Brandt,Shower,SH108,Shower Handheld,5,191.27,956.35
INV0242,2025-06-09,CUST079,pfields@example.net,"331 Katie Row Suite 020
Samanthabury, MO 21221",Richard Tucker,Mirror,MR105,Mirror Framed,5,410.07,2050.35
INV0243,2025-05-25,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Dawn Robertson,Door,DR116,Door Sliding,4,311.24,1244.96
INV0243,2025-05-25,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Dawn Robertson,Mirror,MR105,Mirror Framed,1,44.97,44.97
INV0243,2025-05-25,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Dawn Robertson,Knob,KN120,Knob Round,2,57.51,115.02
INV0244,2025-05-08,CUST019,gentrypaige@example.net,"402 Kathleen Row
North Nicholashaven, FL 17528",Cameron Williams,Knob,KN120,Knob Square,5,19.45,97.25
INV0245,2025-05-02,CUST058,pprice@example.net,"9815 Kellie Crossroad Suite 778
Joannaview, MP 08943",Matthew Tate,Knob,KN106,Knob Square,4,21.97,87.88
INV0246,2025-07-13,CUST041,christopher69@example.net,"71302 Anthony Lakes Apt. 901
Lake Jessicaside, AL 77683",Katherine Young,Mirror,MR112,Mirror Framed,1,392.56,392.56
INV0246,2025-07-13,CUST041,christopher69@example.net,"71302 Anthony Lakes Apt. 901
Lake Jessicaside, AL 77683",Katherine Young,Faucet,FA106,Faucet Deck Mount,2,464.47,928.94
INV0247,2025-09-11,CUST039,william55@example.net,"768 Guzman Rapid
New Charleston, PR 73259",Robert Ellis,Knob,KN110,Knob Square,5,374.51,1872.55
INV0248,2025-09-08,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Candace Perez,Shower,SH107,Shower Handheld,1,356.69,356.69
INV0249,2025-07-05,CUST003,ywarner@example.com,"177 Meyer Fords
Lopeztown, NY 99855",Evan Bailey,Sink,SI114,Sink Undermount,2,157.09,314.18
INV0249,2025-07-05,CUST003,ywarner@example.com,"177 Meyer Fords
Lopeztown, NY 99855",Evan Bailey,Door,DR108,Door Sliding,2,82.97,165.94
INV0249,2025-07-05,CUST003,ywarner@example.com,"177 Meyer Fords
Lopeztown, NY 99855",Evan Bailey,Mirror,MR111,Mirror Framed,1,334.65,334.65
INV0250,2025-05-02,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Melissa Cook,Sink,SI110,Sink Topmount,1,20.76,20.76
INV0250,2025-05-02,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Melissa Cook,Mirror,MR112,Mirror Frameless,3,459.51,1378.53
INV0250,2025-05-02,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Melissa Cook,Shower,SH110,Shower Handheld,2,156.28,312.56
INV0250,2025-05-02,CUST071,stricklandjames@example.net,"0929 Greg Greens
Jessicaport, MH 52406",Melissa Cook,Sink,SI114,Sink Topmount,3,396.92,1190.76
INV0251,2025-09-13,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Lindsay Wright,Faucet,FA103,Faucet Deck Mount,1,468.4,468.4
INV0251,2025-09-13,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Lindsay Wright,Mirror,MR102,Mirror Framed,4,353.52,1414.08
INV0251,2025-09-13,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Lindsay Wright,Door,DR102,Door French,4,32.65,130.6
INV0252,2025-05-09,CUST086,ypeterson@example.net,"99944 Carolyn Path Suite 007
Kathyburgh, MA 98260",Tony Martinez,Knob,KN106,Knob Square,1,213.89,213.89
INV0253,2025-05-19,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Jennifer Long,Door,DR108,Door Sliding,2,253.72,507.44
INV0253,2025-05-19,CUST010,everettcarolyn@example.org,"641 Hill Square Apt. 172
Debraland, FL 83674",Jennifer Long,Sink,SI104,Sink Undermount,3,483.43,1450.29
INV0254,2025-06-25,CUST072,lorithomas@example.org,"250 Nguyen Stream Suite 225
West Angelaport, IN 55676",Kristine Elliott,Mirror,MR116,Mirror Framed,4,287.82,1151.28
INV0255,2025-09-03,CUST088,candace28@example.org,"9632 Sarah Streets Apt. 986
Port Latoya, MI 23905",Michael Adams,Knob,KN111,Knob Round,2,52.54,105.08
INV0256,2025-04-25,CUST025,contrerasmegan@example.net,"03486 Matthews Wells
West Chelseaberg, PR 61167",Lisa Campbell,Sink,SI112,Sink Undermount,2,116.51,233.02
INV0256,2025-04-25,CUST025,contrerasmegan@example.net,"03486 Matthews Wells
West Chelseaberg, PR 61167",Lisa Campbell,Shower,SH104,Shower Handheld,4,283.72,1134.88
INV0257,2025-09-23,CUST042,thomasbrittney@example.org,"923 Hopkins Islands
East Caitlyn, MO 55785",William Wolf PhD,Shower,SH114,Shower Rain,4,391.61,1566.44
INV0258,2025-05-02,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Lucas West,Shower,SH106,Shower Handheld,2,253.98,507.96
INV0258,2025-05-02,CUST014,glenn78@example.net,"05551 Thomas Turnpike Suite 390
Port Christy, OK 18881",Lucas West,Faucet,FA119,Faucet Deck Mount,3,263.13,789.39
INV0259,2025-04-09,CUST089,lopezsamuel@example.org,"1661 Gavin Knolls
Brooksborough, RI 75868",Matthew Hunt,Faucet,FA111,Faucet Deck Mount,2,223.0,446.0
INV0260,2025-06-05,CUST053,jimmy06@example.net,"USNS Young
FPO AP 68288",Donald Haney,Knob,KN114,Knob Square,5,144.53,722.65
INV0261,2025-04-17,CUST043,garnermichael@example.net,"4680 Clifford Springs Apt. 259
Debramouth, KS 70321",Robin Joseph,Door,DR106,Door Standard,1,364.61,364.61
INV0262,2025-07-08,CUST061,brian40@example.com,"5912 Beck Viaduct
Sanchezport, OR 95613",Michelle Bradford,Mirror,MR114,Mirror Frameless,5,198.94,994.7
INV0262,2025-07-08,CUST061,brian40@example.com,"5912 Beck Viaduct
Sanchezport, OR 95613",Michelle Bradford,Sink,SI105,Sink Topmount,5,184.37,921.85
INV0263,2025-05-31,CUST077,lmcdowell@example.net,"897 Tanya Drive
North Vickiemouth, OH 32614",Robert Rodriguez MD,Door,DR117,Door Sliding,2,273.66,547.32
INV0264,2025-04-26,CUST067,jacob05@example.net,"57463 Aimee Square
Olsonton, VT 21210",Tony Thompson,Shower,SH102,Shower Rain,3,438.35,1315.05
INV0265,2025-04-14,CUST045,zmoore@example.net,"491 Wall Plains
Port Brandonberg, IA 59420",Rebekah Riley,Mirror,MR108,Mirror Frameless,4,131.51,526.04
INV0266,2025-06-17,CUST090,julie70@example.org,"5572 Morgan Well
Carlosland, PW 87934",Tiffany Hopkins,Faucet,FA101,Faucet Wall Mount,1,359.52,359.52
INV0267,2025-07-26,CUST091,baileyjason@example.net,"14414 Lopez Loaf Suite 476
Lake Tiffany, OK 93638",Austin Floyd,Faucet,FA116,Faucet Deck Mount,2,219.24,438.48
INV0268,2025-04-19,CUST079,pfields@example.net,"331 Katie Row Suite 020
Samanthabury, MO 21221",Sara Long,Faucet,FA102,Faucet Deck Mount,5,200.53,1002.65
INV0269,2025-06-24,CUST058,pprice@example.net,"9815 Kellie Crossroad Suite 778
Joannaview, MP 08943",Matthew Church,Mirror,MR108,Mirror Framed,2,349.56,699.12
INV0270,2025-05-30,CUST073,johnwhitaker@example.net,"42495 Megan Bridge
North Troyborough, AR 27750",Cynthia Dyer,Shower,SH104,Shower Handheld,1,291.95,291.95
INV0271,2025-08-15,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Brenda Moreno,Shower,SH119,Shower Rain,5,486.07,2430.35
INV0271,2025-08-15,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Brenda Moreno,Sink,SI102,Sink Undermount,5,455.55,2277.75
INV0271,2025-08-15,CUST044,rodriguezcarol@example.net,"28612 Murray Mission Suite 997
New Madison, CO 77657",Brenda Moreno,Shower,SH120,Shower Handheld,4,125.65,502.6
INV0272,2025-07-14,CUST064,diana20@example.com,"9524 Brooks Run Apt. 033
North Connor, VT 15371",Jean Weber,Door,DR104,Door Sliding,1,238.67,238.67
INV0272,2025-07-14,CUST064,diana20@example.com,"9524 Brooks Run Apt. 033
North Connor, VT 15371",Jean Weber,Knob,KN107,Knob Square,4,244.51,978.04
INV0273,2025-06-22,CUST091,baileyjason@example.net,"14414 Lopez Loaf Suite 476
Lake Tiffany, OK 93638",Jessica Ingram,Sink,SI115,Sink Topmount,5,197.73,988.65
INV0273,2025-06-22,CUST091,baileyjason@example.net,"14414 Lopez Loaf Suite 476
Lake Tiffany, OK 93638",Jessica Ingram,Mirror,MR110,Mirror Framed,2,433.43,866.86
INV0274,2025-04-23,CUST040,ashley57@example.com,"33258 Silva Stream Suite 531
Fosterborough, ME 23511",Sharon White,Door,DR104,Door French,1,488.46,488.46
INV0275,2025-06-09,CUST015,hughesrenee@example.net,"36948 Clark Highway
Stevensonchester, NE 06885",Emily Doyle,Sink,SI112,Sink Topmount,1,352.59,352.59
INV0276,2025-09-16,CUST092,nlam@example.com,"30723 Martinez Cliff Suite 722
West Brendaborough, RI 03205",Morgan Martin,Shower,SH107,Shower Rain,3,178.69,536.07
INV0277,2025-04-27,CUST041,christopher69@example.net,"71302 Anthony Lakes Apt. 901
Lake Jessicaside, AL 77683",Kyle Adams,Faucet,FA114,Faucet Wall Mount,3,397.23,1191.69
INV0278,2025-06-05,CUST090,julie70@example.org,"5572 Morgan Well
Carlosland, PW 87934",Ashley Wilson,Faucet,FA107,Faucet Wall Mount,2,29.92,59.84
INV0278,2025-06-05,CUST090,julie70@example.org,"5572 Morgan Well
Carlosland, PW 87934",Ashley Wilson,Knob,KN112,Knob Square,3,415.75,1247.25
INV0279,2025-05-06,CUST047,shannonthomas@example.com,"136 Allison Junctions Apt. 953
East Jennifermouth, NY 39885",Catherine Garcia,Knob,KN115,Knob Square,2,380.89,761.78
INV0279,2025-05-06,CUST047,shannonthomas@example.com,"136 Allison Junctions Apt. 953
East Jennifermouth, NY 39885",Catherine Garcia,Knob,KN109,Knob Square,2,244.5,489.0
INV0279,2025-05-06,CUST047,shannonthomas@example.com,"136 Allison Junctions Apt. 953
East Jennifermouth, NY 39885",Catherine Garcia,Shower,SH111,Shower Handheld,1,188.74,188.74
INV0280,2025-05-02,CUST003,ywarner@example.com,"177 Meyer Fords
Lopeztown, NY 99855",Willie Howard,Mirror,MR108,Mirror Frameless,2,266.55,533.1
INV0281,2025-08-26,CUST070,erin80@example.net,"96649 Le Plaza Suite 991
Amyton, WA 60730",Edwin Gill,Faucet,FA117,Faucet Deck Mount,2,397.94,795.88
INV0282,2025-09-15,CUST093,bryanrose@example.net,"903 Sanchez Stream Apt. 522
East Charlesshire, CT 41673",Brian Thomas,Door,DR108,Door Sliding,1,126.28,126.28
INV0283,2025-04-25,CUST064,diana20@example.com,"9524 Brooks Run Apt. 033
North Connor, VT 15371",Barbara Anderson,Sink,SI113,Sink Topmount,1,204.92,204.92
INV0283,2025-04-25,CUST064,diana20@example.com,"9524 Brooks Run Apt. 033
North Connor, VT 15371",Barbara Anderson,Sink,SI106,Sink Undermount,1,376.7,376.7
INV0284,2025-07-12,CUST094,williamsonlori@example.net,"76018 Miranda Mountain Suite 491
Port Juanton, OK 35889",Roy Alexander,Door,DR116,Door Standard,5,478.92,2394.6
INV0285,2025-06-22,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Christine Faulkner,Mirror,MR111,Mirror Frameless,3,365.64,1096.92
INV0285,2025-06-22,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Christine Faulkner,Sink,SI104,Sink Topmount,2,74.59,149.18
INV0285,2025-06-22,CUST035,xtrevino@example.com,"3089 Holly Course
East Willieland, MO 26003",Christine Faulkner,Knob,KN103,Knob Square,3,160.67,482.01
INV0286,2025-04-16,CUST077,lmcdowell@example.net,"897 Tanya Drive
North Vickiemouth, OH 32614",Madison Stevens,Sink,SI119,Sink Undermount,4,487.75,1951.0
INV0287,2025-05-23,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Michael Smith,Knob,KN103,Knob Round,4,107.08,428.32
INV0287,2025-05-23,CUST048,hannahhernandez@example.org,"6596 Webb Creek
Lunachester, MH 22373",Michael Smith,Door,DR112,Door Sliding,2,127.31,254.62
INV0288,2025-05-23,CUST001,kimbowen@example.com,"Unit 5315 Box 8497
DPO AA 47521",Melinda Cooper,Mirror,MR110,Mirror Framed,2,189.67,379.34
INV0289,2025-07-18,CUST058,pprice@example.net,"9815 Kellie Crossroad Suite 778
Joannaview, MP 08943",Heidi Kennedy,Sink,SI105,Sink Undermount,2,292.71,585.42
INV0290,2025-07-24,CUST036,evannichols@example.org,"84486 Lamb Roads
South Jeremyfurt, NJ 49497",Sandra Strong,Sink,SI105,Sink Topmount,2,406.93,813.86
